zip,latitude,longitude
35905,33.935200,-85.957600
35906,33.931800,-86.089800
35907,33.897900,-86.024500
35952,34.071000,-86.209600
35954,34.029600,-86.096700
35972,33.997600,-86.234600
35990,34.065700,-86.306400
35542,33.700800,-87.689700
35545,33.647600,-87.931400
35546,33.694500,-87.622600
35555,33.697400,-87.834600
35559,33.915100,-87.741700
35571,34.341700,-87.959000
35581,34.347000,-87.715400
35582,34.451300,-88.112900
35585,34.424600,-87.814500
35593,34.371200,-88.077400
35653,34.506600,-87.725700
35654,34.467500,-87.647800
36313,31.173200,-85.793300
36314,31.013200,-85.745600
36316,31.176700,-85.813500
36318,31.138800,-85.918200
36340,31.041400,-85.884700
36344,31.086000,-85.719200
36349,31.121200,-85.559200
36375,31.095600,-85.583000
36477,31.104900,-86.067400
35443,32.774600,-88.026700
35448,32.913700,-87.992500
35462,32.888900,-87.930300
35469,32.982400,-87.791900
35491,32.923700,-88.085300
36740,32.610800,-87.844100
35441,32.855300,-87.721900
35474,32.910800,-87.593500
36742,32.529800,-87.698500
36744,32.716700,-87.590500
36765,32.551500,-87.561500
36776,32.757800,-87.740200
36310,31.575500,-85.279000
36345,31.353400,-85.332300
36353,31.440300,-85.328700
36373,31.501000,-85.113500
36301,31.148100,-85.371800
36302,31.223200,-85.390500
36303,31.266800,-85.397100
36304,31.156000,-85.355900
36305,31.219700,-85.482800
36312,31.188800,-85.253500
36319,31.335200,-85.145500
36320,31.050700,-85.315400
36321,31.202500,-85.301400
36343,31.100200,-85.123400
36370,31.140300,-85.157300
36376,31.265600,-85.254400
35740,34.944600,-85.727700
35744,34.604600,-85.906700
35745,34.913000,-86.171600
35746,34.825900,-85.984600
35751,34.795500,-86.274300
35752,34.730400,-85.953200
35755,34.500100,-86.135300
35764,34.703100,-86.306800
35765,34.680900,-85.847800
35766,34.871300,-86.251300
35768,34.750700,-86.142200
35769,34.618000,-86.056200
35771,34.543300,-85.994000
35772,34.876900,-85.850800
35774,34.763200,-86.229500
35776,34.668900,-86.229600
35958,34.945000,-85.632400
35966,34.807600,-85.708400
35979,34.839100,-85.619600
35005,33.588400,-86.959700
35006,33.434300,-87.167500
35015,33.579300,-86.637500
35020,33.409000,-86.947500
35021,33.544600,-86.929200
35022,33.322400,-86.965700
35023,33.468000,-87.092400
35036,33.637900,-86.916700
35048,33.702600,-86.599700
35060,33.558900,-86.929400
35061,33.465400,-86.956400
35064,33.473500,-86.918300
35068,33.601700,-86.826500
35071,33.718900,-86.822500
35073,33.653900,-86.980300
35091,33.768400,-86.808400
35094,33.528300,-86.574800
35111,33.284500,-87.102400
35116,33.739200,-86.772600
35117,33.676800,-86.871700
35118,33.536300,-87.051000
35119,33.649000,-86.768600
35123,33.738700,-86.646100
35126,33.729900,-86.645100
35127,33.488300,-86.976600
35139,33.711100,-86.975900
35142,33.406900,-86.873500
35172,33.819000,-86.743400
35173,33.633900,-86.598100
35180,33.852900,-86.819800
35181,33.544600,-86.929200
35201,33.520700,-86.802500
35202,33.520700,-86.802500
35203,33.521000,-86.806600
35204,33.517900,-86.837200
35205,33.495100,-86.805900
35206,33.567800,-86.719900
35207,33.559400,-86.815300
35208,33.497700,-86.879900
35209,33.465300,-86.808200
35210,33.545200,-86.665500
35211,33.481600,-86.859000
35212,33.540900,-86.749500
35213,33.506600,-86.742800
35214,33.555400,-86.887000
35215,33.649300,-86.705700
35216,33.418800,-86.786700
35217,33.588700,-86.765000
35218,33.506000,-86.893000
35219,33.544600,-86.929200
35220,33.544600,-86.929200
35221,33.452300,-86.893500
35222,33.521900,-86.766600
35223,33.499500,-86.726800
35224,33.519100,-86.934200
35226,33.396700,-86.834600
35228,33.455800,-86.911800
35229,33.462900,-86.790400
35231,33.544600,-86.929200
35232,33.544600,-86.929200
35233,33.506200,-86.800300
35234,33.537800,-86.806800
35235,33.632800,-86.649300
35236,33.544600,-86.929200
35237,33.520700,-86.802500
35238,33.544600,-86.929200
35243,33.445900,-86.750200
35244,33.353800,-86.825400
35246,33.520700,-86.802500
35249,33.520700,-86.802500
35253,33.544600,-86.929200
35254,33.544600,-86.929200
35255,33.544600,-86.929200
35259,33.544600,-86.929200
35260,33.544600,-86.929200
35261,33.544600,-86.929200
35266,33.372900,-86.853100
35270,33.520600,-86.802500
35282,33.544600,-86.929200
35283,33.520700,-86.802500
35285,33.544600,-86.929200
35287,33.520700,-86.802500
35288,33.445800,-86.928500
35290,33.544600,-86.929200
35291,33.520700,-86.802500
35292,33.520700,-86.802500
35293,33.544600,-86.929200
35294,33.544600,-86.929200
35295,33.520700,-86.802500
35296,33.544600,-86.929200
35297,33.544600,-86.929200
35298,33.544600,-86.929200
35544,33.942900,-88.015700
35552,34.028200,-88.170000
35574,33.615300,-87.994800
35576,33.540100,-88.200000
35586,33.854900,-88.150800
35592,33.761300,-88.097900
35610,34.942400,-87.273400
35617,34.938700,-87.771400
35630,34.830500,-87.656000
35631,34.870000,-87.706900
35632,34.870000,-87.706900
35633,34.882500,-87.739800
35634,34.918600,-87.613600
35645,34.901600,-87.508200
35648,34.955900,-87.393500
35652,34.849500,-87.323700
35677,34.935700,-87.962400
35618,34.671900,-87.314300
35643,34.647600,-87.180400
35650,34.505800,-87.222400
35651,34.479300,-87.476900
35672,34.649100,-87.426200
36801,32.645400,-85.378300
36802,32.578200,-85.349000
36803,32.645400,-85.378300
36804,32.576800,-85.312000
36830,32.547500,-85.468200
36831,32.609900,-85.480800
36832,32.592000,-85.518900
36849,32.602400,-85.487300
36865,32.604300,-85.593300
36872,32.578200,-85.349000
36874,32.621200,-85.184000
36877,32.540100,-85.098500
36879,32.763200,-85.514400
35611,34.803600,-86.970700
35612,34.774900,-87.030500
35613,34.831700,-86.886700
35614,34.847400,-87.060700
35615,34.656800,-86.879200
35620,34.929000,-86.973900
35647,34.959600,-87.100600
35649,34.625900,-86.874600
35671,34.679600,-86.962500
35739,34.980400,-86.834600
35742,34.773100,-86.792800
36032,31.996000,-86.576100
36040,32.195700,-86.655000
36047,32.086200,-86.488000
36752,32.294300,-86.647100
36031,32.250700,-85.752400
36039,32.312900,-85.883800
36075,32.383600,-85.916200
36083,32.431600,-85.686100
36087,32.409300,-85.738000
36088,32.414500,-85.725300
36866,32.543700,-85.687100
35741,34.716700,-86.468700
35748,34.714000,-86.394000
35749,34.827300,-86.749900
35750,34.949600,-86.593500
35756,34.643000,-86.816800
35757,34.778200,-86.744200
35758,34.710800,-86.742500
35759,34.861800,-86.578900
35760,34.549400,-86.396100
35761,34.900000,-86.448700
35762,34.789000,-86.571900
35763,34.621500,-86.464400
35767,34.769800,-86.480800
35773,34.911600,-86.700000
35801,34.726900,-86.567300
35802,34.667900,-86.560300
35803,34.620500,-86.551000
35804,34.728400,-86.585300
35805,34.705900,-86.616500
35806,34.744800,-86.670400
35807,34.734000,-86.522900
35808,34.684500,-86.653800
35809,34.734000,-86.522900
35810,34.778400,-86.609100
35811,34.778900,-86.543800
35812,34.734000,-86.522900
35813,34.734000,-86.522900
35814,34.734000,-86.522900
35815,34.734000,-86.522900
35816,34.738900,-86.624900
35824,34.658300,-86.729500
35893,34.730400,-86.586100
35894,34.734000,-86.522900
35895,34.730400,-86.586100
35896,34.754300,-86.654600
35897,34.734000,-86.522900
35898,34.734000,-86.522900
35899,34.733900,-86.645600
36732,32.490800,-87.839700
36736,32.067200,-87.745400
36738,32.423300,-87.618100
36745,32.414000,-87.898600
36748,32.305300,-87.795400
36754,32.141900,-87.699800
36763,32.251600,-87.949400
36764,32.112900,-87.988100
36782,32.077300,-87.922800
36783,32.253800,-87.597400
35543,34.164900,-87.739600
35548,34.037700,-87.756300
35563,33.967600,-87.902400
35564,34.267800,-87.860800
35570,34.153400,-88.008500
35594,33.930300,-87.797200
35016,34.328300,-86.489600
35175,34.409300,-86.462800
35747,34.495900,-86.259000
35950,34.273900,-86.206400
35951,34.322300,-86.193500
35956,34.143700,-86.148000
35957,34.192100,-86.194100
35964,34.173700,-86.323600
35976,34.344900,-86.275200
35980,34.190000,-86.317300
36421,31.324700,-86.506700
36505,30.939400,-88.015900
36509,30.408000,-88.250700
36512,31.010500,-88.024200
36521,30.991200,-88.131100
36522,31.042500,-88.254900
36523,30.390300,-88.207600
36525,30.901300,-88.017400
36528,30.252100,-88.109600
36541,30.498300,-88.328200
36544,30.480200,-88.239600
36560,31.097400,-88.035000
36568,30.503500,-88.254200
36571,30.833200,-88.093400
36572,30.851600,-88.053300
36575,30.754400,-88.266700
36582,30.544400,-88.180700
36587,30.813700,-88.333200
36590,30.488000,-88.253300
36601,30.694400,-88.043100
36602,30.688800,-88.045300
36603,30.692100,-88.056200
36604,30.682000,-88.067800
36605,30.634100,-88.084600
36606,30.672900,-88.100900
36607,30.697500,-88.102900
36608,30.681700,-88.294500
36609,30.660500,-88.161800
36610,30.730900,-88.078900
36611,30.770500,-88.078100
36612,30.751800,-88.113100
36613,30.795100,-88.182300
36615,30.641100,-88.062200
36616,30.671000,-88.126700
36617,30.714500,-88.091800
36618,30.732200,-88.175800
36619,30.592800,-88.194600
36628,30.694400,-88.043100
36633,30.658900,-88.178000
36640,30.658900,-88.178000
36641,30.658900,-88.178000
36644,30.694400,-88.043100
36652,30.694400,-88.043100
36660,30.658900,-88.178000
36663,30.694400,-88.043100
36670,30.658900,-88.178000
36671,30.658900,-88.178000
36675,30.694400,-88.043100
36685,30.658900,-88.178000
36688,30.696200,-88.182100
36689,30.658900,-88.178000
36691,30.694400,-88.043100
36693,30.631100,-88.158800
36695,30.647400,-88.229200
36425,31.727300,-87.171900
36439,31.427900,-87.341400
36444,31.723800,-87.441200
36445,31.423500,-87.381700
36449,31.336800,-87.425800
36457,31.361200,-87.435300
36458,31.514700,-87.408400
36460,31.515300,-87.341000
36461,31.522100,-87.341100
36470,31.514100,-87.493300
36471,31.590000,-87.260000
36480,31.313500,-87.570500
36481,31.808500,-87.316400
36013,32.293700,-85.982700
36036,32.019400,-86.129200
36043,32.224300,-86.393200
36046,31.965700,-86.284400
36052,32.128300,-86.041300
36057,32.233400,-86.208500
36064,32.335700,-86.095900
36065,32.072600,-86.060600
36069,32.067700,-86.246300
36101,32.357000,-86.257800
36102,32.233400,-86.208500
36103,32.346200,-86.287300
36104,32.373000,-86.308100
36105,32.325700,-86.310400
36106,32.354300,-86.267300
36107,32.380400,-86.279900
36108,32.341700,-86.352900
36109,32.383400,-86.243400
36110,32.421700,-86.275000
36111,32.337400,-86.271500
36112,32.380800,-86.349100
36113,32.384600,-86.303900
36114,32.404000,-86.253900
36115,32.407600,-86.247400
36116,32.312900,-86.242100
36117,32.373600,-86.183300
36118,32.233400,-86.208500
36119,32.233400,-86.208500
36120,32.233400,-86.208500
36121,32.233400,-86.208500
36123,32.366800,-86.300000
36124,32.233400,-86.208500
36125,32.233400,-86.208500
36130,32.233400,-86.208500
36131,32.233400,-86.208500
36132,32.233400,-86.208500
36135,32.233400,-86.208500
36140,32.233400,-86.208500
36141,32.233400,-86.208500
36142,32.233400,-86.208500
36177,32.233400,-86.208500
36191,32.233400,-86.208500
35601,34.589600,-86.988700
35602,34.605900,-86.983300
35603,34.548400,-87.000400
35609,34.605900,-86.983300
35619,34.387300,-87.145400
35621,34.332300,-86.758900
35622,34.347700,-86.913100
35640,34.448200,-86.924200
35670,34.499500,-86.800900
35673,34.591800,-87.091300
35699,34.605900,-86.983300
35754,34.499600,-86.612900
35775,34.542000,-86.687100
36756,32.646300,-87.331400
36786,32.447000,-87.493400
35442,33.122800,-88.166700
35447,33.248500,-88.132100
35461,33.415700,-88.216700
35466,33.346900,-87.900500
35471,33.262600,-88.088500
35481,33.395900,-88.020300
36005,31.836800,-85.799800
36010,31.701300,-85.817700
36035,31.794600,-86.127700
36079,31.759500,-86.010700
36081,31.794500,-85.965500
36082,31.802800,-85.954600
36263,33.463000,-85.334000
36274,33.151200,-85.372200
36276,33.149200,-85.551300
36278,33.301900,-85.473700
36280,33.374300,-85.399700
36851,32.146800,-85.073800
36856,32.296500,-84.997200
36858,32.284500,-85.302900
36859,32.229800,-85.008200
36860,32.245400,-85.395900
36867,32.497800,-85.023400
36868,32.464600,-85.020600
36869,32.420400,-85.079600
36870,32.478100,-85.124000
36871,32.173300,-85.131200
36875,32.305300,-85.167700
35004,33.603500,-86.466800
35052,33.589500,-86.392300
35054,33.529600,-86.300700
35112,33.686200,-86.475000
35120,33.675600,-86.409000
35125,33.597900,-86.343200
35128,33.587300,-86.336600
35131,33.736700,-86.161900
35135,33.616600,-86.199600
35146,33.738600,-86.439400
35182,33.706800,-86.256700
35953,33.837400,-86.255200
35987,33.941700,-86.228900
35007,33.193400,-86.794400
35040,33.109800,-86.756000
35043,33.298200,-86.656300
35051,33.177000,-86.616100
35078,33.323400,-86.442400
35080,33.266300,-86.902000
35114,33.231700,-86.872700
35115,33.124800,-86.862200
35124,33.293200,-86.768000
35137,33.206300,-86.781200
35143,33.078500,-86.553600
35144,33.229300,-86.825000
35147,33.446100,-86.491700
35176,33.480700,-86.501300
35178,33.401000,-86.399400
35185,33.335600,-86.543700
35186,33.229300,-86.529900
35187,33.081000,-86.879300
35242,33.381300,-86.704600
35459,32.755000,-88.305700
35460,32.672000,-88.120600
35464,32.821000,-88.158900
35470,32.584300,-88.187200
35477,32.872600,-88.237400
36901,32.449000,-88.133600
36907,32.411000,-88.361100
36925,32.472800,-88.268300
35014,33.404000,-86.233900
35032,33.264900,-86.336400
35044,33.245900,-86.364100
35096,33.605900,-86.111200
35149,33.251200,-86.202500
35150,33.171700,-86.271300
35151,33.175600,-86.357400
35160,33.435400,-86.113400
35161,33.420200,-86.102800
36268,33.541000,-85.936300
