zip,latitude,longitude
26611,38.845100,-80.832300
26636,38.739300,-80.942900
26638,38.761700,-81.004500
26707,39.272900,-79.364500
26720,39.280300,-79.329600
26731,39.164200,-79.043300
26739,39.265200,-79.225500
26833,39.071200,-79.193700
26847,38.990800,-79.129300
26855,38.951200,-79.278300
24901,37.808300,-80.440700
24902,37.774700,-80.461500
24910,37.737100,-80.661000
24916,37.831300,-80.574700
24925,37.780700,-80.394000
24931,37.939700,-80.630900
24938,37.915400,-80.335300
24943,37.826800,-80.720900
24957,37.876500,-80.419200
24966,37.992200,-80.365300
24970,37.741800,-80.462600
24977,37.877200,-80.668000
24986,37.782700,-80.312900
24991,37.970100,-80.492300
25958,38.002300,-80.737000
25962,37.966100,-80.782100
25972,38.044600,-80.722900
25981,38.057600,-80.706800
25984,37.968500,-80.669600
25431,39.497600,-78.550800
25437,39.440100,-78.610300
25444,39.373200,-78.522800
26704,39.299800,-78.593100
26711,39.280200,-78.464400
26714,39.194500,-78.604200
26722,39.502900,-78.627200
26755,39.184700,-78.727000
26757,39.342400,-78.748100
26761,39.284900,-78.699500
26763,39.463000,-78.695000
26808,39.222500,-78.442500
26817,39.360400,-78.391700
26823,39.136200,-78.484500
26852,39.268100,-78.906000
26865,39.182300,-78.509500
26034,40.598100,-80.558400
26047,40.522800,-80.590100
26050,40.614000,-80.601100
26056,40.531500,-80.580100
26062,40.413700,-80.568300
26801,39.065600,-78.774800
26810,38.981200,-78.744800
26812,38.874400,-78.881400
26818,39.075000,-79.034200
26836,38.990700,-78.974500
26838,38.812500,-79.072900
26845,39.150200,-78.950900
26851,39.056200,-78.617500
26301,39.287400,-80.341900
26302,39.267700,-80.307700
26306,39.285200,-80.385300
26323,39.258700,-80.287500
26330,39.295400,-80.242700
26361,39.368700,-80.317900
26366,39.381200,-80.335900
26369,39.331200,-80.332500
26385,39.172500,-80.377700
26386,39.378100,-80.367600
26404,39.351800,-80.318700
26408,39.210700,-80.289900
26422,39.288400,-80.434800
26426,39.282900,-80.559000
26431,39.388800,-80.283400
26438,39.346500,-80.320600
26448,39.411700,-80.486500
26451,39.199600,-80.402600
26463,39.435100,-80.353400
26568,39.420900,-80.277900
25231,38.610400,-81.558700
25239,38.863300,-81.818600
25241,38.811300,-81.790900
25244,38.770600,-81.553200
25245,38.707000,-81.722300
25248,38.623200,-81.621700
25252,38.888800,-81.532600
25262,38.896200,-81.824800
25264,38.863900,-81.878400
25271,38.809000,-81.702000
25275,38.909300,-81.654300
26164,38.946800,-81.752400
25410,39.315900,-77.877200
25414,39.277100,-77.856300
25423,39.314000,-77.797800
25425,39.315300,-77.769400
25430,39.322000,-77.958800
25432,39.294000,-77.785800
25438,39.299500,-77.860600
25441,39.315900,-77.877200
25442,39.371600,-77.822900
25443,39.431100,-77.815800
25446,39.233800,-77.958600
25003,38.286800,-81.805100
25015,38.232400,-81.502400
25025,38.312100,-81.405200
25026,38.490800,-81.392800
25035,38.193000,-81.498400
25039,38.221200,-81.427900
25045,38.453900,-81.357200
25054,38.142900,-81.452100
25061,38.296800,-81.554700
25064,38.368300,-81.742500
25067,38.209900,-81.438100
25071,38.442900,-81.480400
25075,38.050500,-81.422700
25079,38.495100,-81.398400
25083,38.070400,-81.362500
25086,38.215400,-81.424600
25102,38.187900,-81.365700
25103,38.207000,-81.392900
25107,38.194200,-81.613000
25110,38.209500,-81.372600
25112,38.383700,-81.765400
25126,38.196000,-81.371400
25132,38.263400,-81.372100
25134,38.152300,-81.447900
25143,38.419300,-81.829300
25156,38.402000,-81.461100
25160,38.290400,-81.286600
25162,38.210100,-81.385100
25177,38.377400,-81.830500
25201,38.333400,-81.494300
25202,38.335700,-81.847600
25214,38.185200,-81.558700
25301,38.349000,-81.630600
25302,38.401500,-81.584100
25303,38.368400,-81.699600
25304,38.317300,-81.590300
25305,38.335800,-81.612300
25306,38.317500,-81.527400
25309,38.368400,-81.699600
25311,38.349000,-81.599300
25312,38.409600,-81.674700
25313,38.414200,-81.758200
25314,38.327400,-81.669000
25315,38.235100,-81.553600
25317,38.335600,-81.613800
25320,38.542800,-81.633400
25321,38.349800,-81.632600
25322,38.349800,-81.632600
25323,38.349800,-81.632600
25324,38.349800,-81.632600
25325,38.349800,-81.632600
25326,38.296800,-81.554700
25327,38.349800,-81.632600
25328,38.349800,-81.632600
25329,38.349800,-81.632600
25330,38.349800,-81.632600
25331,38.349800,-81.632600
25332,38.349800,-81.632600
25333,38.349800,-81.632600
25334,38.349800,-81.632600
25335,38.349800,-81.632600
25336,38.349800,-81.632600
25337,38.349800,-81.632600
25338,38.349800,-81.632600
25339,38.349800,-81.632600
25350,38.349800,-81.632600
25356,38.296800,-81.554700
25357,38.296800,-81.554700
25358,38.296800,-81.554700
25360,38.296800,-81.554700
25361,38.296800,-81.554700
25362,38.296800,-81.554700
25364,38.296800,-81.554700
25365,38.296800,-81.554700
25375,38.349800,-81.632600
25387,38.349800,-81.632600
25389,38.354000,-81.639400
25392,38.349800,-81.632600
25396,38.349800,-81.632600
26321,39.042500,-80.688200
26338,39.089300,-80.591500
26343,38.872000,-80.436800
26372,38.972600,-80.365600
26376,38.776300,-80.456700
26378,39.110000,-80.431100
26412,38.871200,-80.593700
26447,38.850700,-80.480200
26452,39.041100,-80.473700
25501,38.160900,-81.984000
25506,38.269400,-82.268400
25521,38.219700,-81.999500
25523,38.289600,-82.104700
25524,38.034100,-82.100800
25540,38.176200,-82.178800
25544,38.219800,-82.135100
25557,38.097000,-82.163300
25564,38.255900,-81.891000
25565,38.105700,-82.027200
25567,38.231200,-81.911500
25571,38.288600,-82.184300
25572,38.161500,-81.892100
25573,38.219300,-81.956800
25022,37.878400,-81.827900
25047,37.946800,-81.810400
25076,37.866500,-81.912300
25121,37.920400,-81.903400
25183,37.920400,-81.829300
25505,38.004300,-82.040100
25508,37.973700,-82.017400
25547,37.929800,-81.965400
25601,37.848700,-81.993500
25606,37.768700,-81.837100
25607,37.795900,-81.783300
25611,37.690700,-81.869000
25612,37.766200,-81.987600
25614,37.833200,-81.902400
25617,37.726500,-81.805700
25624,37.902300,-81.988200
25625,37.830000,-82.058500
25628,37.756200,-81.860100
25630,37.795700,-81.714800
25632,37.765600,-81.921700
25634,37.730700,-81.837900
25635,37.735700,-81.875400
25637,37.841500,-82.008700
25638,37.755700,-81.999600
25639,37.875200,-81.982600
25644,37.711200,-81.987300
25646,37.830300,-81.963900
25647,37.784600,-81.990800
25649,37.844500,-82.055100
25652,37.803500,-82.046600
25653,37.827900,-81.997600
25654,37.781800,-81.892000
24801,37.432900,-81.584600
24808,37.336200,-81.415100
24811,37.412600,-81.784300
24813,37.340700,-81.737600
24815,37.268700,-81.666800
24816,37.464300,-81.698200
24817,37.351800,-81.798700
24826,37.277900,-81.626800
24828,37.478400,-81.653400
24829,37.375200,-81.653900
24830,37.335400,-81.539300
24831,37.385700,-81.410900
24836,37.365800,-81.554400
24843,37.474000,-81.699800
24844,37.449900,-81.812000
24846,37.530100,-81.888200
24848,37.293700,-81.425900
24850,37.332400,-81.831600
24853,37.442100,-81.512000
24855,37.408200,-81.425700
24861,37.370900,-81.366500
24862,37.504800,-81.915100
24866,37.263700,-81.618700
24868,37.419400,-81.405800
24871,37.349300,-81.465400
24872,37.483400,-81.896000
24873,37.331500,-81.891500
24878,37.422300,-81.643700
24879,37.324400,-81.761400
24881,37.450400,-81.705700
24884,37.238400,-81.609800
24887,37.371200,-81.385700
24888,37.368700,-81.516500
24892,37.301200,-81.690900
24894,37.292900,-81.697100
24895,37.375200,-81.653900
26554,39.494100,-80.221300
26555,39.514300,-80.218500
26559,39.505200,-80.172500
26560,39.544000,-80.142300
26563,39.478200,-80.272000
26566,39.434800,-80.131700
26570,39.610300,-80.252900
26571,39.502900,-80.256600
26572,39.479800,-80.309800
26574,39.558700,-80.180500
26576,39.487700,-80.266600
26578,39.446600,-80.176200
26582,39.522000,-80.355200
26585,39.607800,-80.416800
26586,39.519100,-80.089700
26587,39.522500,-80.295700
26588,39.556800,-80.141700
26591,39.452200,-80.290500
26031,40.018100,-80.734200
26033,39.822700,-80.566900
26036,39.978300,-80.550800
26038,39.959700,-80.732300
26039,39.853100,-80.666100
26040,39.988100,-80.731500
26041,39.914800,-80.731000
26055,39.720700,-80.761800
25106,38.826500,-82.136400
25123,38.704800,-81.914500
25187,38.712000,-81.996600
25247,39.004000,-81.989000
25253,38.931100,-81.975100
25260,39.006400,-82.028200
25265,38.986300,-81.965200
25287,38.957400,-82.051700
25502,38.657500,-82.106800
25503,38.603200,-82.112300
25515,38.765000,-82.153500
25520,38.590900,-82.177300
25550,38.863200,-82.113200
24701,37.269800,-81.222300
24712,37.432300,-80.997400
24714,37.490900,-81.206200
24715,37.332100,-81.325600
24724,37.330900,-81.299800
24729,37.440100,-81.244000
24731,37.397100,-81.131800
24732,37.344800,-80.927900
24733,37.442000,-81.213800
24736,37.420100,-81.243200
24737,37.353900,-81.251800
24738,37.301500,-81.304300
24739,37.366200,-81.102600
24740,37.379900,-81.117500
24747,37.414200,-81.178400
24751,37.307300,-81.328700
25820,37.484100,-81.111100
25841,37.550000,-81.128000
25922,37.460500,-81.112800
25971,37.492500,-80.979600
26710,39.337600,-78.918100
26717,39.363100,-79.153900
26719,39.497000,-78.774300
26726,39.452700,-78.892600
26743,39.361200,-79.045200
26750,39.479900,-79.048900
26753,39.563600,-78.788700
26767,39.613300,-78.775000
24851,37.588700,-81.835400
25608,37.584000,-81.905100
25621,37.636600,-81.950100
25650,37.663400,-81.850400
25651,37.555400,-81.965700
25661,37.690200,-82.264200
25665,37.721400,-82.308400
25666,37.919800,-82.254700
25667,37.704700,-82.273900
25670,37.718900,-82.193100
25671,37.870300,-82.195100
25672,37.743100,-82.108000
25674,37.864200,-82.374100
25676,37.799000,-82.286800
25678,37.590300,-82.065200
25685,37.789800,-82.349000
25686,37.743100,-82.108000
25688,37.626500,-82.148200
25690,37.689800,-82.124400
25691,37.649800,-82.219600
25692,37.648400,-82.140100
25696,37.669300,-82.122100
26501,39.609900,-79.983100
26502,39.625300,-79.967200
26504,39.578500,-80.093000
26505,39.650500,-79.944000
26506,39.645300,-79.962700
26507,39.680800,-79.836500
26508,39.595300,-79.922900
26521,39.714200,-80.226500
26527,39.665600,-80.063700
26531,39.605300,-79.895800
26534,39.645900,-79.987300
26541,39.688400,-79.980100
26543,39.658700,-80.007600
26544,39.578500,-80.093000
26546,39.674600,-80.035000
26590,39.673500,-80.318300
24918,37.498000,-80.761400
24941,37.589000,-80.340100
24945,37.543500,-80.682600
24951,37.481700,-80.620300
24963,37.414700,-80.768600
24974,37.665400,-80.454000
24976,37.664300,-80.540900
24983,37.580200,-80.524800
24984,37.464500,-80.463400
24985,37.593700,-80.745800
24993,37.552000,-80.539700
25411,39.552600,-78.187700
25422,39.583600,-78.333100
25434,39.492300,-78.458600
25059,38.250900,-81.193200
26202,38.244700,-80.635000
26205,38.325400,-80.644400
26261,38.223000,-80.544500
26610,38.491400,-80.745900
26651,38.300900,-80.835300
26656,38.249100,-81.156600
26660,38.336800,-80.714500
26662,38.262400,-80.744600
26667,38.318400,-80.834200
26671,38.318400,-80.834200
26675,38.235400,-80.935700
26676,38.155800,-80.682700
26678,38.182100,-80.910800
26679,38.165300,-80.797600
26681,38.209000,-80.695300
26684,38.163700,-80.864300
26690,38.225500,-81.127300
26691,38.404500,-80.666700
26003,40.102700,-80.647600
26059,40.069900,-80.595300
26060,40.094600,-80.555100
26074,40.169800,-80.595800
26802,38.635700,-79.209600
26804,38.623000,-79.536700
26807,38.640000,-79.353800
26814,38.744000,-79.435900
26815,38.489000,-79.359300
26866,38.795000,-79.258600
26884,38.829600,-79.386600
26886,38.801700,-79.450700
26134,39.379500,-81.258400
26170,39.386000,-81.172500
24915,38.454600,-79.793400
24920,38.551300,-79.795200
24924,38.186000,-80.134500
24927,38.388000,-79.990600
24934,38.363600,-79.855600
24944,38.409700,-79.801500
24946,38.110900,-80.264100
24954,38.258600,-80.104600
26209,38.413300,-80.006800
26264,38.545700,-79.825100
26291,38.388000,-79.990600
26374,39.446400,-79.882200
26410,39.402700,-79.828000
26425,39.313000,-79.704900
26444,39.362500,-79.747800
26519,39.570100,-79.635800
26520,39.495100,-79.815100
26524,39.542300,-79.800600
26525,39.645400,-79.615900
26537,39.481900,-79.706300
26542,39.573100,-79.790600
26547,39.512700,-79.812000
26705,39.318100,-79.576400
26716,39.292500,-79.510900
26764,39.445600,-79.546400
25011,38.508600,-81.841000
25033,38.609200,-81.950000
25070,38.543600,-81.941400
25082,38.551700,-82.011100
25109,38.532900,-81.861200
25124,38.620000,-81.767800
25159,38.479100,-81.783800
25168,38.546300,-81.904500
25213,38.507200,-81.890000
25526,38.425700,-81.994300
25560,38.450100,-81.900500
25569,38.475400,-81.880500
25007,37.833400,-81.430100
25008,37.940000,-81.354500
25044,37.916200,-81.344300
25048,37.943900,-81.436900
25060,37.962200,-81.496800
25062,37.874900,-81.441200
25140,37.867600,-81.487300
25174,37.854700,-81.418400
25180,37.790100,-81.434600
25801,37.793200,-81.206100
25802,37.748900,-81.224500
25813,37.751600,-81.073100
25817,37.767300,-81.415600
25818,37.865400,-81.194000
25823,37.679000,-81.210400
25825,37.665500,-81.093300
25827,37.738500,-81.253600
25832,37.725600,-81.108700
25836,37.779200,-81.263500
25839,37.781500,-81.363200
25843,37.620800,-81.101900
25844,37.825100,-81.385800
25849,37.730600,-81.279900
25851,37.802500,-81.282800
25853,37.637500,-81.313800
25857,37.622100,-81.217600
25860,37.827600,-81.146200
25865,37.726500,-81.309500
25871,37.770000,-81.210300
25873,37.751700,-81.214800
25878,37.717100,-81.240000
25902,37.593000,-81.187200
25906,37.837600,-81.128600
25908,37.672400,-81.256100
25909,37.838100,-81.200400
25911,37.758500,-81.167500
25915,37.625400,-81.274900
25918,37.741600,-81.014900
25919,37.800500,-81.180600
25920,37.687100,-81.334000
25921,37.707600,-81.250700
25927,37.815900,-81.152300
25932,37.756500,-81.309200
25989,37.692900,-81.072900
26224,38.771300,-80.138200
26230,38.655100,-80.211700
26241,38.925300,-79.847100
26253,38.828000,-79.865100
26254,38.908700,-79.709800
26257,38.914400,-79.976700
26259,38.798700,-79.896200
26263,38.948900,-79.437600
26267,38.924300,-80.090400
26268,38.753400,-79.814700
26270,38.923400,-79.524600
26273,38.678400,-79.977500
26276,39.029900,-79.775400
26278,38.876500,-79.983100
26280,38.732500,-79.978600
26282,38.551700,-80.122400
26283,39.096400,-79.789600
26285,38.931800,-79.965600
26293,38.771800,-79.925300
26294,38.531500,-80.034300
26296,38.751600,-79.581900
26148,39.080600,-81.177600
26161,39.174100,-81.240600
26178,39.067100,-81.062000
26325,39.086400,-80.883700
26327,39.136500,-80.933700
26337,39.232500,-81.155400
26346,39.296900,-81.062100
26362,39.145300,-81.034100
26415,39.279100,-81.001900
26421,39.190000,-80.934700
25005,38.568700,-81.265700
25243,38.703400,-81.424300
25251,38.606300,-81.246700
25259,38.664100,-81.282200
25266,38.606000,-81.162300
25270,38.888900,-81.439900
25276,38.789700,-81.330300
25286,38.602300,-81.395800
24935,37.560800,-80.811100
24962,37.662100,-80.720200
24981,37.649100,-80.746100
25951,37.664000,-80.867800
25966,37.648500,-80.877400
25969,37.618800,-81.001800
25977,37.810100,-80.923100
25978,37.628600,-80.944600
25979,37.530300,-80.946300
25985,37.759900,-80.871600
26347,39.266500,-80.132000
26354,39.341400,-80.028500
26424,39.268700,-80.162900
26435,39.266800,-80.093400
26440,39.332900,-79.909600
26260,39.088200,-79.456300
26269,39.082100,-79.645300
26271,39.074800,-79.630300
26287,39.096000,-79.678700
26289,39.117900,-79.563700
26292,39.150500,-79.503000
26146,39.496100,-81.057200
26149,39.494200,-80.907600
26175,39.558400,-80.981800
26320,39.450600,-80.870100
26434,39.398100,-80.765100
26201,38.975500,-80.240700
26210,38.899300,-80.226900
26215,38.713300,-80.388000
26218,38.899300,-80.226900
26219,38.899300,-80.226900
26228,38.761800,-80.372700
26229,39.010900,-80.302300
26234,38.781100,-80.316300
26236,38.754000,-80.236500
26237,38.856400,-80.158000
25507,38.396500,-82.558800
25511,38.023100,-82.431500
25512,38.199500,-82.327900
25514,38.133500,-82.554100
25517,38.132100,-82.418300
25530,38.356900,-82.525500
25534,38.091500,-82.327400
25535,38.330500,-82.428700
25555,38.230000,-82.575300
25562,38.343200,-82.490500
25570,38.225800,-82.433900
25669,37.938900,-82.462400
25699,37.953700,-82.327600
25709,38.419200,-82.445200
26203,38.541900,-80.574200
26206,38.413300,-80.535800
26208,38.387100,-80.590700
26217,38.575500,-80.432000
26222,38.652600,-80.383700
26266,38.418500,-80.496500
26288,38.483200,-80.447600
26298,38.486500,-80.300600
26155,39.658800,-80.856500
26159,39.604400,-80.926500
26162,39.579800,-80.776200
26167,39.583600,-80.751600
26348,39.469300,-80.525800
26377,39.541600,-80.643700
26419,39.575500,-80.666700
26437,39.513400,-80.558200
26561,39.584500,-80.577600
26562,39.651100,-80.416100
26575,39.691700,-80.474600
26581,39.659200,-80.569500
26138,39.033800,-81.177500
26141,38.937800,-81.236900
26143,39.056600,-81.398900
26152,39.005400,-81.206200
26160,38.974100,-81.428000
26101,39.264400,-81.535400
26102,39.218300,-81.497900
26103,39.236400,-81.540500
26104,39.280400,-81.493600
26105,39.325100,-81.541100
26106,39.218300,-81.497900
26120,39.218300,-81.497900
26121,39.218300,-81.497900
26133,39.131400,-81.692300
26142,39.212600,-81.479900
26150,39.189700,-81.513900
26169,39.079800,-81.571300
26180,39.182100,-81.386600
26181,39.206800,-81.657700
26184,39.315700,-81.381900
26187,39.382400,-81.456600
24716,37.537600,-81.379300
24719,37.490900,-81.322600
24726,37.505400,-81.340400
24818,37.598800,-81.626400
24822,37.630900,-81.682900
24823,37.669600,-81.728400
24827,37.732900,-81.688700
24834,37.553200,-81.630500
24839,37.563000,-81.813600
24845,37.522100,-81.804300
24847,37.573400,-81.418200
24849,37.660800,-81.562800
24854,37.744000,-81.575000
24857,37.698200,-81.677100
24859,37.603300,-81.540000
24860,37.662400,-81.607000
24867,37.570100,-81.488700
24869,37.568200,-81.825400
24870,37.740700,-81.583100
24874,37.584000,-81.533600
24880,37.617900,-81.539000
24882,37.619700,-81.758600
24898,37.582300,-81.601800
25810,37.589300,-81.350700
25811,37.596500,-81.320900
25826,37.572900,-81.356500
25845,37.695900,-81.529000
25848,37.721700,-81.429000
25870,37.638700,-81.394000
25875,37.603300,-81.540000
25876,37.642900,-81.456800
25882,37.584200,-81.389000
25913,37.714100,-81.489500
25916,37.678700,-81.501500
25928,37.579800,-81.333900
25943,37.599000,-81.342900
82051,41.573500,-105.611200
82052,41.121900,-105.304700
82055,41.339100,-105.994500
82058,42.203500,-105.678000
82063,41.057800,-106.013300
82070,41.439000,-105.801000
82071,41.311400,-105.591100
82072,41.424700,-105.478100
82073,41.307100,-105.624700
82083,41.746100,-105.974600
82084,41.052800,-105.446200
82410,44.378800,-108.043800
82411,44.444200,-108.432700
82412,44.784400,-108.544000
82420,44.884100,-108.463800
82421,44.925700,-108.597900
82422,44.505800,-108.391800
82426,44.491900,-108.079500
82428,44.250700,-107.605300
82431,44.833600,-108.414100
82432,44.269400,-107.964000
82434,44.405600,-108.304700
82441,44.601100,-107.788900
82716,44.282000,-105.497400
82717,44.304700,-105.495900
82718,43.928200,-105.549200
82725,44.786100,-105.776000
82727,44.305800,-105.245900
82731,44.770500,-105.358100
82732,43.751200,-105.492000
82301,41.795100,-107.234900
82321,41.031200,-107.668700
82323,41.044500,-107.499000
82324,41.687400,-106.414600
82325,41.205400,-106.780300
82327,41.872600,-106.528300
82329,41.903000,-106.201200
82331,41.498000,-106.754000
82332,41.039500,-107.423400
82334,41.780200,-107.117200
82335,41.761100,-106.845000
82615,41.716900,-106.999200
82224,43.042100,-104.797300
82229,42.747700,-105.009700
82633,42.762600,-105.385500
82637,42.780300,-105.871900
82710,44.747300,-104.193100
82711,44.687300,-104.441400
82712,44.543600,-104.074500
82714,44.524800,-104.686700
82720,44.735200,-104.617400
82721,44.415400,-104.838900
82729,44.405800,-104.383700
82310,42.540200,-107.872400
82501,43.035100,-108.202400
82510,42.967900,-108.494100
82512,43.371600,-109.296000
82513,43.545100,-109.649200
82514,43.004800,-108.896400
82515,42.906100,-108.583400
82516,43.267800,-108.933400
82520,42.920800,-108.591300
82523,43.362300,-108.699800
82524,42.983800,-108.416500
82642,43.328400,-107.648800
82649,43.245700,-108.100700
82212,42.213300,-104.522600
82217,41.786100,-104.264700
82218,41.932700,-104.146100
82219,42.498700,-104.513400
82221,41.642300,-104.197400
82223,42.134600,-104.332000
82240,42.062400,-104.191700
82243,41.982100,-104.370900
82244,41.912000,-104.353500
82430,43.804200,-108.180500
82443,43.775800,-108.383900
82639,43.723600,-106.563200
82640,43.565100,-106.172800
82834,44.348500,-106.707300
82840,44.497600,-106.871000
82001,41.143700,-104.796200
82002,41.140000,-104.820200
82003,41.219100,-104.661200
82005,41.139100,-104.862900
82006,41.140000,-104.820200
82007,41.108400,-104.810700
82008,41.140000,-104.820200
82009,41.183600,-104.802300
82010,41.140000,-104.820200
82050,41.434200,-104.150500
82053,41.200300,-104.315500
82054,41.042800,-104.276500
82059,41.047300,-105.151700
82060,41.213600,-104.493300
82061,41.435300,-105.141700
82081,41.542400,-104.286600
82082,41.178800,-104.066600
83101,41.788700,-110.528300
83110,42.712800,-110.942000
83111,42.805100,-110.994400
83112,42.870100,-110.940100
83114,42.058000,-110.916400
83116,41.783900,-110.540000
83118,43.044300,-111.008500
83119,42.688500,-110.982400
83120,43.017200,-111.029200
83121,41.814100,-110.537100
83122,42.796500,-110.924400
83123,42.247300,-110.210900
83124,41.779500,-110.276000
83126,42.619200,-110.922400
83127,42.933000,-111.011400
83128,43.163500,-111.018000
82601,42.845800,-106.316600
82602,42.889600,-106.357000
82604,42.826100,-106.389600
82605,42.866600,-106.313100
82609,42.840600,-106.280600
82620,42.530200,-106.760000
82630,43.178900,-107.257600
82635,43.407400,-106.263800
82636,42.899200,-106.175400
82638,43.115300,-107.343600
82643,43.411400,-106.280000
82644,42.840500,-106.365900
82646,43.029700,-106.809200
82648,43.032200,-106.987300
82222,43.032500,-104.641900
82225,42.766000,-104.465100
82227,42.730000,-104.702400
82242,42.703300,-104.140800
82190,44.795700,-110.613700
82414,44.523100,-109.075600
82423,44.971800,-108.622100
82433,44.196200,-108.950000
82435,44.756100,-108.777300
82440,44.716100,-108.864600
82450,44.468600,-109.437700
82201,42.049500,-104.967900
82210,41.748700,-104.817900
82213,42.500400,-105.000000
82214,42.265500,-104.751200
82215,42.333400,-104.729600
82801,44.784900,-106.964800
82831,44.689900,-106.109200
82832,44.600300,-106.795400
82833,44.653100,-107.024700
82835,44.661000,-106.458100
82836,44.878000,-107.302600
82837,44.718000,-106.269200
82838,44.965000,-107.325400
82839,44.917100,-107.174000
82842,44.580000,-106.897800
82844,44.786400,-107.220200
82845,44.753400,-106.694900
82922,43.223800,-110.335300
82923,42.688100,-109.540100
82925,43.139900,-109.915400
82941,42.854300,-109.856100
83113,42.648300,-110.124600
83115,42.917600,-110.133600
82322,42.232700,-107.563300
82336,41.658300,-108.151700
82901,41.606000,-109.230000
82902,41.587500,-109.202900
82929,41.543600,-109.859000
82932,42.083400,-109.418400
82934,41.593600,-109.968800
82935,41.519600,-109.471400
82938,41.040900,-109.874500
82942,41.680200,-108.785700
82943,41.669800,-109.191900
82945,41.764300,-108.968100
83001,43.452800,-110.739300
83002,43.479900,-110.762400
83011,43.609400,-110.544200
83012,43.715000,-110.742000
83013,43.950900,-110.553200
83014,43.499200,-110.874200
83025,43.592400,-110.831400
83414,43.888600,-110.949200
82930,41.260900,-110.963100
82931,41.261900,-110.920000
82933,41.316600,-110.384300
82936,41.055200,-110.160300
82937,41.329100,-110.292600
82939,41.233500,-110.337200
82944,41.099300,-110.500700
82401,44.013800,-107.956300
82442,43.997800,-107.415300
82701,43.851100,-104.226200
82715,44.077500,-104.138300
82723,43.999000,-104.422600
82730,44.089300,-104.635200
09001,38.110500,15.661300
09007,49.407700,8.690800
09008,50.115500,8.684200
09009,49.433300,7.600000
09012,49.433300,7.600000
09014,49.407700,8.690800
09021,49.429200,7.696900
09025,49.111300,9.739100
09026,50.377600,9.910900
09028,49.543100,8.449700
09031,49.739700,10.150700
09033,50.049400,10.221700
09034,49.617400,7.333800
09036,49.793900,9.951200
09039,50.115500,8.684200
09041,48.137400,11.575500
09044,49.981700,11.613900
09046,48.682100,9.011700
09047,49.759000,9.508500
09050,47.761100,11.558900
09052,49.246900,7.369800
